Domain,FirstIndexed,LastIndexed,SalesRevenue,SpendDate,SpendSum,CompanyName,Vertical,State,Country,ARank,QRank
againfaster.com,1200783600000,1690786800000,229876,1457782320000,52,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1473334320000,71,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1488886320000,164,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1509622320000,171,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1535542320000,686,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1571830320000,797,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1582198320000,1001,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1592566320000,1027,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1602934320000,1465,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1608118320000,1097,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1618486320000,2355,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1623670320000,1858,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1628854320000,2330,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1634038320000,2566,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1644406320000,2303,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1654774320000,2526,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1659958320000,3073,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1665142320000,2929,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1675510320000,2902,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1680694320000,3136,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1685878320000,3115,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
againfaster.com,1200783600000,1690786800000,229876,1690786800000,3708,Again Faster Inc,Business And Industrial,FL,US,1575867,128924
topofthesmokiescabin.com,1652770800000,1688886000000,0,1653372720000,0,,,,,100000001,0
topofthesmokiescabin.com,1652770800000,1688886000000,0,1688886000000,0,,,,,100000001,0
lapissoul.com,1630306800000,1687676400000,3302,1631262960000,0,Lapis Soul,Art And Entertainment,DC,US,100000001,-1
lapissoul.com,1630306800000,1687676400000,3302,1641630960000,14,Lapis Soul,Art And Entertainment,DC,US,100000001,-1
lapissoul.com,1630306800000,1687676400000,3302,1657182960000,34,Lapis Soul,Art And Entertainment,DC,US,100000001,-1
lapissoul.com,1630306800000,1687676400000,3302,1687676400000,34,Lapis Soul,Art And Entertainment,DC,US,100000001,-1
cfsfutures.com,1389481200000,1690095600000,0,1394491440000,0,,Finance,,,84120416,-1
cfsfutures.com,1389481200000,1690095600000,0,1690095600000,0,,Finance,,,84120416,-1
synergyetherapy.com,1496271600000,1689404400000,0,1499490480000,1133,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1504674480000,1164,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1587618480000,1189,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1608354480000,56,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1613538480000,76,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1618722480000,86,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1691298480000,0,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
synergyetherapy.com,1496271600000,1689404400000,0,1689404400000,76,Synergy eTherapy,Health And Fitness,DC,US,6313298,-1
wydevco.com,1496271600000,1689231600000,0,1499487600000,0,Woodyard LLC,Business And Industrial,,,100000001,-1
wydevco.com,1496271600000,1689231600000,0,1689231600000,0,Woodyard LLC,Business And Industrial,,,100000001,-1
rca.org/churches/westside-oaks-church/,1690934520796,1690934520796,0,1690934520796,31,,,,,0,0
rca.org/churches/westside-oaks-church/,1690934520796,1690934520796,0,1696118520796,0,,,,,0,0
rca.org/churches/westside-oaks-church/,1690934520796,1690934520796,0,1690934520796,0,,,,,0,0
capitalstaffingtx.com,1635836400000,1690700400000,10157,1636750800000,0,Capital Staffing TX N,Finance,TX,US,61880185,-1
capitalstaffingtx.com,1635836400000,1690700400000,10157,1641934800000,154,Capital Staffing TX N,Finance,TX,US,61880185,-1
capitalstaffingtx.com,1635836400000,1690700400000,10157,1667854800000,169,Capital Staffing TX N,Finance,TX,US,61880185,-1
capitalstaffingtx.com,1635836400000,1690700400000,10157,1690700400000,169,Capital Staffing TX N,Finance,TX,US,61880185,-1
humagel.com,1362006000000,1690786800000,117887,1367485680000,0,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1455613680000,31,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1465981680000,103,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1491901680000,72,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1502269680000,168,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1507453680000,713,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1512637680000,736,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1543741680000,1133,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1585213680000,1032,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1595581680000,1052,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1626685680000,1178,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1631869680000,962,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1637053680000,942,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1652605680000,2538,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1657789680000,1621,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
humagel.com,1362006000000,1690786800000,117887,1690786800000,1621,Huma Products LLC,Business And Industrial,MI,US,2228171,-1
jongiganti.com,1527375600000,1687503600000,0,1530044400000,0,Jon Giganti,Careers,,,64299491,-1
jongiganti.com,1527375600000,1687503600000,0,1545596400000,203,Jon Giganti,Careers,,,64299491,-1
jongiganti.com,1527375600000,1687503600000,0,1675196400000,581,Jon Giganti,Careers,,,64299491,-1
jongiganti.com,1527375600000,1687503600000,0,1685564400000,378,Jon Giganti,Careers,,,64299491,-1
jongiganti.com,1527375600000,1687503600000,0,1687503600000,723,Jon Giganti,Careers,,,64299491,-1
lawnproschattanooga.com,1362056400000,1687676400000,0,1367483400000,0,,Home And Garden,NY,US,26873748,-1
lawnproschattanooga.com,1362056400000,1687676400000,0,1388219400000,77,,Home And Garden,NY,US,26873748,-1
lawnproschattanooga.com,1362056400000,1687676400000,0,1502267400000,31,,Home And Garden,NY,US,26873748,-1
lawnproschattanooga.com,1362056400000,1687676400000,0,1687676400000,0,,Home And Garden,NY,US,26873748,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1616021220000,0,,Home And Garden,IL,US,100000001,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1626389220000,16,,Home And Garden,IL,US,100000001,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1678229220000,249,,Home And Garden,IL,US,100000001,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1683413220000,36,,Home And Garden,IL,US,100000001,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1688597220000,1169,,Home And Garden,IL,US,100000001,-1
demsforilhouse.com,1614758400000,1690527600000,120967,1690527600000,1528,,Home And Garden,IL,US,100000001,-1
ackermanphoto.com,1131004800000,1690441200000,22379,1140328740000,0,Ackerman Photo,Real Estate,NY,US,6246210,-1
ackermanphoto.com,1131004800000,1690441200000,22379,1456552740000,16,Ackerman Photo,Real Estate,NY,US,6246210,-1
ackermanphoto.com,1131004800000,1690441200000,22379,1575784740000,39,Ackerman Photo,Real Estate,NY,US,6246210,-1
ackermanphoto.com,1131004800000,1690441200000,22379,1684648740000,249,Ackerman Photo,Real Estate,NY,US,6246210,-1
ackermanphoto.com,1131004800000,1690441200000,22379,1690441200000,350,Ackerman Photo,Real Estate,NY,US,6246210,-1
amazingsmarthomes.com,1556838000000,1689577200000,0,1559050320000,0,,Unknown,CA,US,100000001,-1
amazingsmarthomes.com,1556838000000,1689577200000,0,1689577200000,0,,Unknown,CA,US,100000001,-1
paul-stephens.com,1395270000000,1689490800000,0,1400173680000,0,Paul Stephens Ltd,Art And Entertainment,ESS,GB,7185088,-1
paul-stephens.com,1395270000000,1689490800000,0,1503853680000,203,Paul Stephens Ltd,Art And Entertainment,ESS,GB,7185088,-1
paul-stephens.com,1395270000000,1689490800000,0,1689490800000,0,Paul Stephens Ltd,Art And Entertainment,ESS,GB,7185088,-1
gehlfoods.com,1254553200000,1690786800000,0,1261823760000,0,,Unknown,WI,US,23912628,-1
gehlfoods.com,1254553200000,1690786800000,0,1515839760000,567,,Unknown,WI,US,23912628,-1
gehlfoods.com,1254553200000,1690786800000,0,1690786800000,567,,Unknown,WI,US,23912628,-1
mysalonsuite.com/members/hillarie-roberson,1690934523655,0,0,0,0,,,,,0,0
junkans.com,1645171200000,1687590000000,0,1645878180000,0,Junkans LLC,Business And Industrial,TX,US,100000001,-1
junkans.com,1645171200000,1687590000000,0,1651062180000,16,Junkans LLC,Business And Industrial,TX,US,100000001,-1
junkans.com,1645171200000,1687590000000,0,1682166180000,350,Junkans LLC,Business And Industrial,TX,US,100000001,-1
junkans.com,1645171200000,1687590000000,0,1687590000000,350,Junkans LLC,Business And Industrial,TX,US,100000001,-1
shorttrip.com,1447196400000,1688540400000,0,1451218800000,0,Short Trip,Style And Fashion,SC,US,86780306,-1
shorttrip.com,1447196400000,1688540400000,0,1663762800000,14,Short Trip,Style And Fashion,SC,US,86780306,-1
shorttrip.com,1447196400000,1688540400000,0,1688540400000,25,Short Trip,Style And Fashion,SC,US,86780306,-1
aladdinsindiana.com,1507158000000,1689490800000,0,1510196880000,202,,Food And Drink,IN,US,22966235,-1
aladdinsindiana.com,1507158000000,1689490800000,0,1556852880000,0,,Food And Drink,IN,US,22966235,-1
aladdinsindiana.com,1507158000000,1689490800000,0,1686452880000,101,,Food And Drink,IN,US,22966235,-1
aladdinsindiana.com,1507158000000,1689490800000,0,1689490800000,101,,Food And Drink,IN,US,22966235,-1
dogwoodpropertyrentals.com,1234425600000,1690354800000,0,1242024420000,0,DOGWOOD PROPERTY RENTALS,Real Estate,NC,US,84473917,-1
dogwoodpropertyrentals.com,1234425600000,1690354800000,0,1516776420000,450,DOGWOOD PROPERTY RENTALS,Real Estate,NC,US,84473917,-1
dogwoodpropertyrentals.com,1234425600000,1690354800000,0,1563432420000,481,DOGWOOD PROPERTY RENTALS,Real Estate,NC,US,84473917,-1
dogwoodpropertyrentals.com,1234425600000,1690354800000,0,1690354800000,481,DOGWOOD PROPERTY RENTALS,Real Estate,NC,US,84473917,-1
centraldata.com,1161154800000,1690441200000,0,1169976240000,0,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1372152240000,17,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1460280240000,31,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1532856240000,1000,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1574328240000,498,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1600248240000,731,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1610616240000,1011,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1620984240000,1031,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1626168240000,914,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1652088240000,1778,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1683192240000,883,Central Data,Technology And Computing,MI,US,16982896,-1
centraldata.com,1161154800000,1690441200000,0,1690441200000,1264,Central Data,Technology And Computing,MI,US,16982896,-1
conservaresources.com,1133391600000,1690527600000,0,1142677200000,0,,Business And Industrial,CT,US,28702209,-1
conservaresources.com,1133391600000,1690527600000,0,1391509200000,467,,Business And Industrial,CT,US,28702209,-1
conservaresources.com,1133391600000,1690527600000,0,1427797200000,662,,Business And Industrial,CT,US,28702209,-1
conservaresources.com,1133391600000,1690527600000,0,1645525200000,194,,Business And Industrial,CT,US,28702209,-1
conservaresources.com,1133391600000,1690527600000,0,1690527600000,194,,Business And Industrial,CT,US,28702209,-1
thebumpster.com,1148421600000,1688799600000,25906,1157427900000,0,The Bumpster,Home And Garden,,,31756667,-1
thebumpster.com,1148421600000,1688799600000,25906,1561779900000,53,The Bumpster,Home And Garden,,,31756667,-1
thebumpster.com,1148421600000,1688799600000,25906,1660275900000,69,The Bumpster,Home And Garden,,,31756667,-1
thebumpster.com,1148421600000,1688799600000,25906,1681011900000,303,The Bumpster,Home And Garden,,,31756667,-1
thebumpster.com,1148421600000,1688799600000,25906,1688799600000,403,The Bumpster,Home And Garden,,,31756667,-1
shdistributing.com,1320584400000,1690614000000,0,1326751560000,0,,Business And Industrial,TX,US,31472742,-1
shdistributing.com,1320584400000,1690614000000,0,1503007560000,31,,Business And Industrial,TX,US,31472742,-1
shdistributing.com,1320584400000,1690614000000,0,1690614000000,0,,Business And Industrial,TX,US,31472742,-1
wallyprojects.com,1604995200000,1689490800000,6248,1606403460000,0,,Business And Industrial,CA,US,55061929,-1
wallyprojects.com,1604995200000,1689490800000,6248,1616771460000,50,,Business And Industrial,CA,US,55061929,-1
wallyprojects.com,1604995200000,1689490800000,6248,1658243460000,81,,Business And Industrial,CA,US,55061929,-1
wallyprojects.com,1604995200000,1689490800000,6248,1668611460000,51,,Business And Industrial,CA,US,55061929,-1
wallyprojects.com,1604995200000,1689490800000,6248,1689347460000,31,,Business And Industrial,CA,US,55061929,-1
wallyprojects.com,1604995200000,1689490800000,6248,1689490800000,51,,Business And Industrial,CA,US,55061929,-1
js2aero.aero,1494630000000,1690786800000,0,1497899280000,0,,Technology And Computing,FL,US,80826858,-1
js2aero.aero,1494630000000,1690786800000,0,1684523280000,163,,Technology And Computing,FL,US,80826858,-1
js2aero.aero,1494630000000,1690786800000,0,1690786800000,163,,Technology And Computing,FL,US,80826858,-1
adcomgrp.com,1652770800000,1689490800000,0,1653382800000,0,Adcom Group,Unknown,WA,US,100000001,-1
adcomgrp.com,1652770800000,1689490800000,0,1689490800000,0,Adcom Group,Unknown,WA,US,100000001,-1
starexteriorsllc.com,1498345200000,1688713200000,0,1501518000000,0,Star Exteriors,Business And Industrial,MN,US,64248040,-1
starexteriorsllc.com,1498345200000,1688713200000,0,1506702000000,31,Star Exteriors,Business And Industrial,MN,US,64248040,-1
